hotel Names,Review
https://www.tripadvisor.in/Hotel_Review-g294201-d1229187-Reviews-Radisson_Blu_Hotel_Cairo_Heliopolis-Cairo_Cairo_Governorate.html,"The bed was comfortable. Difficult to communicate in English.The rooms and hallway on the 5th floor had an epoxy smell we were choking on it .The lobby carpets were black with dirt ,room carpets were dated and dirty."
https://www.tripadvisor.in/Hotel_Review-g294201-d1229187-Reviews-Radisson_Blu_Hotel_Cairo_Heliopolis-Cairo_Cairo_Governorate.html,"Its ine of the best hotels in Cairo, specially the location and cleanness, the breakfast is great too, They really care about your opinion, thank you Carolina for your follow up, you and all the staff are professional, "
https://www.tripadvisor.in/Hotel_Review-g294201-d1229187-Reviews-Radisson_Blu_Hotel_Cairo_Heliopolis-Cairo_Cairo_Governorate.html,The room were so comfy plus the whole vibe at the hotel were amazing  I will totally recommend the hotel visit for my family and friends to enjoy the same experience i had at my last visit  Thank you for having us ❤️
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,"Arrived and taken to the filthiest, broken down, tired room ive ever seen. Toe nails on floor, stains on carpet, grubby surfaces and broken fittings. Manager moved us to a suite which was not much better, only larger. This hotel is nothing like the images and is very tired and in need of a massive upgrade. Decor dated and depressing. I have taken images to show I am not exaggerating. I wouldnt put my dog in here. Sadly we have no choice but to stay here for the next 3 days 🙁"
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,"Had a great time staying in Dusit, and this is not our first or our last time staying here while we are in cairo whether with friends, family . We keep returning to the hotel for their amazing hospitality and cleanliness. I have to emphasis on their amazing breakfast at the restaurant, if you are here be sure not to miss it!! We would like to thank all of the restaurant staff especially Mohammed Abdulaziz and Hossam Ali as they had the essence of true Egyptian hospitality, always smiling and welcoming of us and if we had any requests they were great at accommodating them. An appreciated gesture was that they made sure every breakfast item that was served to us was done fresh, the feteer, and falafel and eggs are at the top of the list! We will most definitely come and enjoy the breakfast even if we were staying elsewhere.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,"Excellent service, and special thanks to Osama and Ahmed gomaa for the great hospitality. Great location for business with extremely high quality and cleanliness.  Rooms are spacious and food is delicious. Thank you for the excellent service"
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,"Mr. Ahmed Eldesokiy and Ms. Sara were attentive with great hospitality during our breakfast time. They always made sure that everyone were well taken care of, even our children.  The food was delicious and the ambience and atmosphere was amazing. "
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,"Our stay at Dusit Thani was so amazing especially the services at Straight Kitchen, there food and services was top notch, mostly was served by Mohammed Abdul Aziz who was soo nice and did his work diligently also to Ahmed Samir and Aziz thank you for your service and making our stay there lovely"
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,"We had a great dinner in Baladi restaurant in dusit lakehouse , the best thing was hospitality of Mohamed Abdelnaser the waiter 😍😍😍 and then the food was tasty and value for money especially el FETEER with Sojuk ."
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,"We had a very good experience while having three days business workshop ,the staff was very helpful and responsive. Meeting rooms,Service,food and timing were very good all days. Only one challenge we faced with AC,room temprearure was very cold,no way to control it from the room itself and we asked the staff many times to switch it off.  In general our experience was amazing except AC point."
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,"Amazing breakfast, great service. I went there with my friends and everyone was super nice. The breakfast buffet had a variety pf options and the food was truly delicious. Would recommend Dusit Thani for all leisure and business stays. 👍👍👍"
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,I had a great experience specially with Straight kitchen restaurant the staff there were amazingly helpful specially  Mohamed  Abdulaziz and Ahmad Rafaat they were extremely friendly and helpful Thank you guys
https://www.tripadvisor.in/Hotel_Review-g294201-d1146358-Reviews-Dusit_Thani_LakeView_Cairo-Cairo_Cairo_Governorate.html,I've good time at Straight kitchen restaurant tasty dinner and wonderful environment with amazing stuff as I remember Mr. Mostafa Magdy  Kareem Salam and cheef Khaled.  Definitely I will return back to Dusit hotel in my upcoming visit in Cairo  
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,"This was the third Kempinski hotel I’ve stayed at and  once again, impeccable service. Super clean, very safe, upscale, luxurious and that’s just the hotel. The staff member are absolutely A1!!!!! I loved every encounter with the staff. They are super helpful, knowledgeable and caring. I LOVE THE KEMPINSKI HOTELS, worth every single penny!!! I wish I remembered every name but Harem El-Ravy , everyone from in room dining and all restaurants, the security, housekeeping, IT, and all were amazing. "
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,"The Hotel is so clean and the staff are so professionals and nice.  They celebrated the Birthday by bringing so nice Cake to our room.   The Italian Restaurant experience “Lucca” was so nice and the service was so good. Thank you Mina!  The breakfast experience in the main resturant is really nice with all the varieties. Thanks to the clever Chefs!   The kids area is nice and the pool is really clean and the staff accommodates all our and kids requirements. Thanks to Ahmed Lasheen and rest of staff.  Points of recommendations: - V. Parking for Guests should be fee  Thanks, Bessada’s family"
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,"I’m using this hotel a lot at the moment whilst I work in Cairo & just love it.  Rooms are spacious & well equipped, although traffic noise from the bust ring road can be bothersome if you’re a light sleeper, which is surprising as the hotel is set well back from the highway.  The restaurants are excellent with a great selection to choose from. The breakfast buffet is enjoyable with an excellent range of good quality local & international fare.   Without fail, the staff are incredible friendly & helpful, a special mention for Karim & his colleague in Lucca who make sure my frequent visits for dinner & stress free & enjoyable & the team in business lounge on the third floor who are so welcoming after a long day at work.   Close to the airport, perfect for my needs."
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,"The service was excellent   Staring from the valet   Reception and bellmen   The staff very nice,   Wael the room service   and  Islam & Saad life guards  Breakfast variety and quality is great  Pool temp  Kids area  Thanks a lot "
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,"Excellent hotel very clean rooms specially thanks for esraa Mohamed from  housekeeping,Mr.hossam housekeeping supervisor and all friendly staff and Sabrin from guest relation excellent restaurant specially the Italian one thanks for all staff."
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,"Nice Italian restaurant . Nice food , with big portion . Great service , Karim was gentle fast and efficient .  Hotel is nice ,  maybe it needs a bit of renovation.   Area is nice in new aerea of Cairo .  Generally I enjoyed my weekend  at kempiski hotel ."
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,A great visit.  Good beds. Wonderful hospitality.   Fahd provided excellent housekeeping.   Food in all of the restaurants was delicious and reasonably priced.  Breakfast buffet provides more than needed for a busy workday.  Highly recommended.
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,"Very nice Italian restaurant. We ordered chicken Cesar Salads because we arrived late and weren’t very hungry.  Vert friendly staff and knowledgeable, especially Karim and Hani. Will revisit again for sure."
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,Everything was perfect. The room was clean. The indoor heated pool at the spa was a very good option specially that the weather was a little bit cold. We had dinner at Lucca and the food was amazing. Karim the waiter was very friendly. The overall experience was nice.
https://www.tripadvisor.in/Hotel_Review-g294201-d8489537-Reviews-Royal_Maxim_Palace_Kempinski_Cairo-Cairo_Cairo_Governorate.html,Karim in Lucca was excellant. He was extremely kind and helpful. We had a great time here and enjoyed ourselves alot. We were recommended what to try and the special of the day by Karim whixh was very helpful and it tasted amazing. Would highly recommend!
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"An afternoon by the pool, surrounded by the best team at the Roof Top Bar; Waled, Mohy, Frahat and Esam.  Exclusive, top notch service, second to none. Actually considering staying there tomorrow, skipping the planned sightseeing program….😂  We’ll definitely come back here next time visiting Cairo   Gitte Seidelin"
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"This is a beautiful luxury hotel situated on the Nike River. My husband and I are here for a few days prior to our Nile river cruise. Staff is extremely helpful at the dining areas, rooftop pool or just in the lobby areas. If you look confused they jump Right in to ask how they can assist you.   Restaurants - Middle eastern restaurant on the BR level was excellent - we had chicken soup, pigeons stuffed with rice etc. pigeons were a nice surprised with very dark meat but nicely spiced. E had a couple of tajines - but was way too much food for even the four of us.  SUGGESTION - Disclosing the portion size at ordering would help prevent food wastage. We felt bad at how much food we couldn’t eat. The restaurant on the R level was good for breakfast with representation of varied cultures. Ample types of food for people to decide what to eat. Pool bar - we came later in the day. Rooftop was clean with comfy lounges and couches. We had a couple of cocktails and some nibbles to watch the sun set.  Room COMFORTABLE BED! Slept really well. Soaker tub was appreciated and it helped me to wind down so I could sleep. Spacious bathroom. They stopped by and asked if we needed water. Appreciated  Maybe we can try the spa tomorrow… Definitely would recommend!…"
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Had an amazing experience made even more memorable because of hotel staff service . We were checked in at the club lounge which was an experience in itself and the suite was one of the best ones I  had stayed at.  Food in the club lounge was always good and the room service always on time . Mr. Tamar took special care of us and made us feel at home. At front desk n Conceirage Ms. Christen was super kind and helpful and gave insight as to what we must visit and made arrangements for us for our trip to the Pyramids with guide and hotel car. At the pool bar , Mr.Walid Salim took good care of us. All in all from room cleanliness to staff service to club lounge experience, everything was spot on . Also the hotel is right on the nile so great views. "
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Wonderful experience at the fairmont. Beyond our thoughts expectations. Great attention to details. We also enjoyed the heated sky pool at the fairmont. People are so thoughtful. Thank you Walid, Mahmoud and all other whose names i forgot."
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Celebrating my birthday in Cairo. The treatment provided by the rooftop pool bar staff was second to none. The surprise with cake and song was overwhelming,   The hotel standard and service level in general is higher than one could expect   Just a fantastic place to stay and the best choice celebrating the day"
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,Fairmont is the Best hotel to stay in. Outstanding friendly staff. They get you what you need before you even ask. Ola and Ashrakat in the restaurant were amazing and super friendly. We would definitely stay in Fairmont Corniche el Nile on our next visit to Egypt. 
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,Beautiful property. Went swimming on the top floor and had amazing service - especially from Walid. Thank you for making our stay so comfortable! Would come back to stay again the only the future anytime.
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"The Fairmont Nile city is the best hotel I’ve ever been in!!!!!! The hotel rooms are amazing, the view is good, and the pool is amazing😀😀😀😀!!! The buffet has excellent quality!!! and the server, Sunrise, was very very nice! I would highly recommend this hotel!!😍👍👍  Aidan 9 yrs "
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Sky pool has the best view of Cairo that I’ve seen. Good music, food and helpful staff. Walid Selem, Moustofa and the DJ made our afternoon at the pool very enjoyable. I’ll be back next time I’m in town."
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Wow- what an experience! Came for day-use of the Pool and Sauna and will definitely be staying here when I come back. Wonderful service and incredible gratitude staff. Monica at the spa is so sweet and helpful. Moustafa at the Sky Bar was amazing and shared stories and recommendations with us. Also he makes delicious drinks! Very grateful for the whole experience and will definitely be back. Also not to miss, the best shower of my life in the Cool Mist Experience Shower after hanging by the pool all day. "
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,We selected this for a few hours of rest during a long layover in Cairo as the hotel is connected to the terminal via a walkway and it was the right decision. The room was modern and comfy and the cold AC was perfect for napping. We grabbed food from the bakery/deli as well as some room service and it was good. The pool area looked very inviting and we heard that their Chinese restaurant is very good though it was closed when we were there. Definitely recommend this if you need a break during a layover or if you don't have to keep going into the city. 
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,"Great airport option. There is a walkway to the domestic terminal and a shuttle that can take you to the main international terminal in 5 minutes. Staff were very hospitable and the suite was quite large and comfortable.  Next time we are in Cairo and needing airport accommodation, this will be our choice."
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,We used this hotel for a few hours of layover time using the bed only facilities and were impressed with the service and cleanliness. It was a relaxing few hours. Its such a convenient walk to the airport.
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,"As a Bonvoy Platinum Elite member, I stay in a variety of Marriott's brands throughout the year.  The Le Meridien Cairo Airport stands out for several reasons.    It is, without question, the most convenient property for those in transit.  The hotel is easily reached via a bridge from terminal three (domestic flights) and, for those arriving internationally in terminal two, access is also a breeze.  Beyond convenience thought are the professional staff that make the property special.  Selma, the guest relations manager went above and beyond to make my stay a pleasant one as did Fady, the night and assistant manager, and Abdelaziz, the front desk supervisor.  All three individuals are assets to this hotel."
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,"You're probably staying here as you are coming / going from the Cairo airport and as far as convenience to the airport it can't be beat as it is literally connected to Terminal 3.  With that said my room was definitely worn and needed an updated / refresh.  While not horrible, for a Le Meridian it was not nearly as nice as the other I have stayed in.  The staff was helpful, the common areas nicely maintained and hotel restaurant options were great.  There was a wedding the day I was there so seems the locals like it enough to host a wedding there so not just people going to / from the airport.  There is a complimentary shuttle bus every 30 minutes to the airport which is actually helpful especially if you are not in Terminal 3.  While you can walk to the other terminals if you have a lot of luggage, etc, the shuttle bus is nice.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,Staff behaviors and attitude made it a terrible experience for me; they lacked professionalism.  very disappointing. The location is also terrible if you want to spend some time in Cairo. Nothing is around it  
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,"This is indeed a very comfortable hotel for transit passengers. The airport is linked to the hotel via an overhead bridge. They serve breakfast at 4am and you have a generous spread of buffet. Coffee is included so you just need to order with waiters.  As for dinner, the spread is also pretty generous. The only problem I faced is limitations of meat selections because I do not eat beef. Water is only served at 1 glass per person. I am not sure whether the waiter was joking with us or not but he told us it is. We are traveling in a group so we just take from other table.  Swimming pool is good for soaking.   Always check your bills and also ask for the price before ordering. Due to communication problem, you might face some problem during payment."
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,"We always end our Egypt tours in this hotel . Conveniently located opposite the airport it is an elegant , modern and very clean hotel  We recommend all restaurants , especially the Lebanese and Chinese , excellent tasty and well prepared . The staff usually is incredibly kind and helpful . The only hassle is communicating with the front desk . One thing you should know , bring tip money in general . It’s quietly expected. And you should put down a deposit for various treats like restaurant or spa /massage. Egyptians seem to me incredibly afraid of being cheated ,  mistakes cost people’s jobs apparently. Let’s say I’ve been lectured at front desk when I had repeatedly been asked to prepay .  Coming to Egypt  often this is nothing new but in this place a guest should not feel distrustful .  Again it’s an observation and overall our stay was great before we headed out for another 18 h flight…"
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,"As a solo traveler I had a highly enjoyable time here. Room service met beyond my expectations, the food and service in which accompanied it was superb and the hotel itself was beautiful. I hired a driver from the hotel who was absolutely amazing, a true gem.. Shoutout to Sug! Again, as a solo woman traveler having him escort me gave me a sense of security. This hotel is known more for passerby's however I stayed for a full 5 days and enjoyed it."
https://www.tripadvisor.in/Hotel_Review-g294201-d5040629-Reviews-Le_Meridien_Cairo_Airport-Cairo_Cairo_Governorate.html,"A wonderful one night stay at this modern and convenient hotel. Since my husband has mobility issues, they send a bell boy from the hotel to meet us at the airport and snd show us the way to the hotel. The room was well appointed and the executive lounge served very nice snacks. Since we were celebrating our anniversary, they send us a beautiful and delicious cake ! Thank you all the staff for your service and for making our stay a memeorale one. Would highly recommend."
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"An afternoon by the pool, surrounded by the best team at the Roof Top Bar; Waled, Mohy, Frahat and Esam.  Exclusive, top notch service, second to none. Actually considering staying there tomorrow, skipping the planned sightseeing program….😂  We’ll definitely come back here next time visiting Cairo   Gitte Seidelin"
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"This is a beautiful luxury hotel situated on the Nike River. My husband and I are here for a few days prior to our Nile river cruise. Staff is extremely helpful at the dining areas, rooftop pool or just in the lobby areas. If you look confused they jump Right in to ask how they can assist you.   Restaurants - Middle eastern restaurant on the BR level was excellent - we had chicken soup, pigeons stuffed with rice etc. pigeons were a nice surprised with very dark meat but nicely spiced. E had a couple of tajines - but was way too much food for even the four of us.  SUGGESTION - Disclosing the portion size at ordering would help prevent food wastage. We felt bad at how much food we couldn’t eat. The restaurant on the R level was good for breakfast with representation of varied cultures. Ample types of food for people to decide what to eat. Pool bar - we came later in the day. Rooftop was clean with comfy lounges and couches. We had a couple of cocktails and some nibbles to watch the sun set.  Room COMFORTABLE BED! Slept really well. Soaker tub was appreciated and it helped me to wind down so I could sleep. Spacious bathroom. They stopped by and asked if we needed water. Appreciated  Maybe we can try the spa tomorrow… Definitely would recommend!…"
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Had an amazing experience made even more memorable because of hotel staff service . We were checked in at the club lounge which was an experience in itself and the suite was one of the best ones I  had stayed at.  Food in the club lounge was always good and the room service always on time . Mr. Tamar took special care of us and made us feel at home. At front desk n Conceirage Ms. Christen was super kind and helpful and gave insight as to what we must visit and made arrangements for us for our trip to the Pyramids with guide and hotel car. At the pool bar , Mr.Walid Salim took good care of us. All in all from room cleanliness to staff service to club lounge experience, everything was spot on . Also the hotel is right on the nile so great views. "
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Wonderful experience at the fairmont. Beyond our thoughts expectations. Great attention to details. We also enjoyed the heated sky pool at the fairmont. People are so thoughtful. Thank you Walid, Mahmoud and all other whose names i forgot."
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Celebrating my birthday in Cairo. The treatment provided by the rooftop pool bar staff was second to none. The surprise with cake and song was overwhelming,   The hotel standard and service level in general is higher than one could expect   Just a fantastic place to stay and the best choice celebrating the day"
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,Fairmont is the Best hotel to stay in. Outstanding friendly staff. They get you what you need before you even ask. Ola and Ashrakat in the restaurant were amazing and super friendly. We would definitely stay in Fairmont Corniche el Nile on our next visit to Egypt. 
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,Beautiful property. Went swimming on the top floor and had amazing service - especially from Walid. Thank you for making our stay so comfortable! Would come back to stay again the only the future anytime.
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"The Fairmont Nile city is the best hotel I’ve ever been in!!!!!! The hotel rooms are amazing, the view is good, and the pool is amazing😀😀😀😀!!! The buffet has excellent quality!!! and the server, Sunrise, was very very nice! I would highly recommend this hotel!!😍👍👍  Aidan 9 yrs "
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Sky pool has the best view of Cairo that I’ve seen. Good music, food and helpful staff. Walid Selem, Moustofa and the DJ made our afternoon at the pool very enjoyable. I’ll be back next time I’m in town."
https://www.tripadvisor.in/Hotel_Review-g294201-d580690-Reviews-Fairmont_Nile_City-Cairo_Cairo_Governorate.html,"Wow- what an experience! Came for day-use of the Pool and Sauna and will definitely be staying here when I come back. Wonderful service and incredible gratitude staff. Monica at the spa is so sweet and helpful. Moustafa at the Sky Bar was amazing and shared stories and recommendations with us. Also he makes delicious drinks! Very grateful for the whole experience and will definitely be back. Also not to miss, the best shower of my life in the Cool Mist Experience Shower after hanging by the pool all day. "
https://www.tripadvisor.in/Hotel_Review-g294201-d308091-Reviews-Grand_Nile_Tower-Cairo_Cairo_Governorate.html," I sent this to the hotel and the Touring Company.  Dear Gentlemen or Madam I stayed at your hotel while on a tour with Aventura Tours at the end of October.The first 2 nights I stayed in room 1439. The room was filthy.          1. The carpet was stained, had something ground into it in areas,  discolored and did not appear to have ever been shampooed.2. The phone was sticky to the touch.3.The bathroom had a pubic hair on the back of the toilet. The door heeded some soap and hot water applied to it. The beautiful stone walls did not appear to have ever been washed. I suggest steam cleaning. The second stay in room 2249 was better, but the rug was still very dirty and in need of cleaning. The last evening of my stay I required a wakeup call. I had asked for one but when I thought about it I was uncertain I had given the men at the front desk the correct room number. I went downstairs to ask them to check and they refused to do so. A gentleman from my party tried to help me make them understand that I needed a wakeup call and perhaps they would wake up the wrong person because I had given the wrong room number.I must have spent 15 minutes trying to get it straightened out. Never did.Lasty, the man guarding the breakfast buffet woud not let me go in to get breakfast. I googled the Grand Nile Tower before leaving on the tour. You had a 3. I believe that is generous. You have such great potential to truly be a five star hotel. I hope you make changes or just deep clean the rooms.I can not and would not ever recommend this hotelunti changes are made.  If this is the quality of hotels Aventura books, I need to really investigate accommodations before booking with them again. ThankyouKaren Dedmon …"
https://www.tripadvisor.in/Hotel_Review-g294201-d308091-Reviews-Grand_Nile_Tower-Cairo_Cairo_Governorate.html,The hotel is perfect. Nothing went wrong. The room was spacious with amazing nile view. Everything was clean. The beds were so comfortable. Breakfast was varried that you will find anything you need. It is worth every pound paid. I really enjoyed my visit 
https://www.tripadvisor.in/Hotel_Review-g294201-d308091-Reviews-Grand_Nile_Tower-Cairo_Cairo_Governorate.html,"Visited the hotel November 25-28.  Room 2246 with excellent views of the Nile and the city.  Be sure to visit the restaurant on the top floor.  Very friendly staff.  Special thanks to the manager Muhamed, a professional in his field.  Helped organize a great weekend, solved any issues and responded to all requests.  Thanks"
https://www.tripadvisor.in/Hotel_Review-g294201-d308091-Reviews-Grand_Nile_Tower-Cairo_Cairo_Governorate.html,"The rooms were spacious with a great view over the Nile (I was too low to able to see the pyramids), the standard was so-so, but you could easily tell that this has some age to it. I would not exactly describe this an luxury hotel, but I do think I might have a bit higher standards. The room also had one of my pet peeves, but I was aware of it: carpets on the floor. The room was also seemingly clean, but I could see a few spot on the carpets that in addition to some dorm bunnies. The A/C worked somehow, but it was difficult to adjust the temperature. The TV in the room didn't work, nor did the mini-bar/fridge in the room. The bathroom were also aged, and it was a bit of a hazard to get in and out of the bathtub/shower. The hair dryer worked nicely. I did have some issues the key cards several times, but it was all easily fixed in the reception.   I did not have any problems with the Wi-Fi, it was very easy to use, and I was a bit reassured when I arrived and saw how it was, as I don't really like an open-open Wi-Fi service. But a lot of my colleagues had more troubles with the Wi-Fi, which I found a bit confusing.   I also payed for breakfast included with the room, the breakfast area in the lobby (Fotana Restaurant) had a lovely view, although it was quite noisy due to the layout. There was a great variety of food and drinks, but it was a hassle to ask the waiter/waitress for plain water everytime. The staff quite quick to remove the plates, but in terms of making the table ready for the next guests were so-so. I also observed that the coffee/tea part were changed during my stay, from self-service on a counter, to the waiter walking a trolley around. I also had breakfast down in the food court as I believe the lobby-area was full at certain time. I have the same remarks for there.  I went around the hotel as I had some free time, it was very nice that the hotel offered two ATM (which was particularly lucky for me, as I could get one of them to work for me). Be aware to get money in cash, there's few places that have changes for bills, especially the restaurant, but at least you have the option to pay by card. I was pleased that there were A/Cs throughout the hotel, but I do question how they were operated, as certain days it was so cold that I was actually freezing in the hotel. The swimming pool area was nice with a great view. The terrace floor was also nice, but completely empty of furniture. I checked some of the gifts shops, which were nice and bought some things since it was so easy, but I do think that the person in charge was a bit too pushy with a bit of a communication problem. I did inquire about the airport transportation - which was quite expensive, so I used a third party service which worked nicely. But for the ease of it, I would consider using the hotel's airport transportation if I traveled here again for the convenience.  During our stay I tried two of the restaurant located in the hotel: The Revolving Restaurant and the El Sakya Souk Restaurant with a group of colleagues. We were most satisfied with the Revolving Restaurant in terms of the food, but the services was better in the El Sakya Souk Restaurant. But the view at the Revolving Restaurant is gorgeous, just a shame that about the air pollution, as I believe it could have been even better without the air pollution. I would not recommend trying the pizza at the El Sakya Souk Restaurant. It is also prudent to remember the 12% service charge + taxes, and there's no alcohol, only non-alcoholic options.   It seemed that the hotel did a lot of things, I could observe at least two weddings during my stay, a lot of tourist groups; and there was some loud music happening in the evenings. In additional to our own conference, the facilities for it was satisfying. There's also quite a lot of smokers in this hotel, especially in the lobby, which was a huge cultural shock as this isn't usual for me/us. Grand Nile Tower is a very busy hotel, lucky I could not hear or sense this in my room. The staff were very friendly and polite, but I do think that there were some communications problems/errors. …"
https://www.tripadvisor.in/Hotel_Review-g294201-d308091-Reviews-Grand_Nile_Tower-Cairo_Cairo_Governorate.html,"I've been there many times everything is good at the hotel breakfast is good, dinner needs more variety, the lady who works at the VIP lounge is very helpful and professional, the receptionist gaber wasn't helpful for handling my reservation  he kept me waiting until he make check in for other group until he call his friend from the shift before to check my reservation, over all good experience "
https://www.tripadvisor.in/Hotel_Review-g294201-d308091-Reviews-Grand_Nile_Tower-Cairo_Cairo_Governorate.html,The staff was very helpful and friendly 😃 The view of the Nile is very magnificent from the room Nice room 😄 the food and drinks was very good 👍 and diverse  Room service was very good 👍 and very helpful 
