name,ratings,prices,aminities,location,description,City
San Giovanni Hotel,3.5,"EGP 3,965","Suites,Non-smoking rooms,Flatscreen TV,Refrigerator,Safe,Room service,Air conditioning,Shoeshine,Laundry service,Dry cleaning,24-hour front desk,Non-smoking hotel,Newspaper,Currency exchange,Breakfast buffet,Restaurant,Wifi,Concierge,Baggage storage,Business Centre with Internet Access,Children Activities (Kid / Family Friendly),Beach,Bar / lounge,Free High Speed Internet (WiFi),Paid private parking on-site,","205 El Gueish Avenue Stanly Bay, Alexandria 21599 Egypt","See why so many travellers make San Giovanni Hotel their hotel of choice when visiting Alexandria. Providing an ideal mix of value, comfort and convenience, it offers a boutique setting with an array of amenities designed for travellers like you.You’ll enjoy relaxing rooms that offer air conditioning and a refrigerator, and you can stay connected during your stay as San Giovanni Hotel offers guests free wifi.The hotel features 24 hour front desk, a concierge, and room service. Plus, San Giovanni Hotel offers an on-site restaurant, providing a pleasant respite from your busy day. For guests with a vehicle, there is paid private parking available on-site.While staying at San Giovanni Hotel, visitors can check out Al Muntaza Mosque (2.3 mi) and Bibliotheca Alexandrina (2.9 mi), some of Alexandria's top attractions.If you’re looking for a cafe, consider a visit to Latino, Fresca, Four Seasons Alexandria at San Stefano, or Ole Cafe Espaniol, which are all conveniently located a short distance from San Giovanni Hotel.Alexandria is also known for some great historic sites, including Fort Qaitbey, Mustafa Kamel Necropolis, and Chatby Tombs, which are not too far from San Giovanni Hotel.We’re sure you’ll enjoy your stay at San Giovanni Hotel as you experience all of the things Alexandria has to offer.",Alexandria
Smoha Zahran Haus,5.0,EGP 125,,"35 El-Moustashar Mahmoud El-Attar, Ezbet Saad, Sidi Gaber, Alexandria 1111 Egypt","Apesar de constar no Booking como um hotel, na verdade é um apartamento familiar onde a família aluga um quarto para hóspedes. Foi um pouco difícil localizá-lo porque ele fica no 7º andar de um prédio e não possui identificação externa. Mas no final das contas valeu a pena, o quarto é espaçoso, a cama talvez tenha umas das mais, senão a mais, confortáveis que já dormi em hospedagem na minha vida; a família é simpática e acolhedora, principalmente a dona do imóvel, que falava muito bem inglês.  Although it appears on Booking as a hotel, it is actually a family apartment where the family rents a room for guests. It was a little difficult to locate him because he is on the 7th floor of a building and has no external identification. But in the end it was worth it, the room is spacious, the bed may have one of the most, if not the most, comfortable beds I've ever slept with in my life; the family is friendly and welcoming, especially the owner of the property, who spoke very good english.…",Alexandria
Eastern Al Montazah Hotel,3.5,"EGP 1,353","Room service,Air conditioning,Children Activities (Kid / Family Friendly),Restaurant,Hot bath,Internet,Free High Speed Internet (WiFi),Free parking,","El Malek Street, Alexandria 12345 Egypt","Eastern Al Montazah Hotel is an excellent choice for travellers visiting Alexandria, offering many helpful amenities designed to enhance your stay.Eastern Al Montazah Hotel offers guests an array of room amenities including air conditioning, and getting online is possible, as free wifi is available.The hotel offers room service, to make your visit even more pleasant. The property also features an on-site restaurant. Guests arriving by vehicle have access to free parking.Sidi Bishr Mosque (1.9 mi), located nearby, makes Eastern Al Montazah Hotel a great place to stay for those interested in visiting this popular Alexandria landmark.If you are looking for some good spots to eat nearby, you may want to check out Byblos Restaurant (1.0 mi), Zanilli's Cafe & Restaurant Montazah (0.9 mi), or Karam Beirut (1.1 mi), all of which are within walking distance of Eastern Al Montazah Hotel.Alexandria is also known for some great art galleries, including El Prince Serour and Gallery Alex Creation, which are not too far from Eastern Al Montazah Hotel.Enjoy your stay in Alexandria!",Alexandria
Al Maghraby Hotel,4.0,EGP 785,"Family rooms,Bottled water,Bath / shower,Refrigerator,Telephone,Seating area,Safe,Room service,Housekeeping,Air conditioning,Ironing service,Laundry service,Express check-in / check-out,24-hour front desk,Breakfast in the room,Currency exchange,Chapel / shrine,Meeting rooms,Business Centre with Internet Access,Car hire,Children Activities (Kid / Family Friendly),Restaurant,Free High Speed Internet (WiFi),","10 El Boursa Al Adima , Manshia- Alexandria, Alexandria 21599 Egypt","Everything is perfect , well furnished rooms good  Ac. Perfect location and very friendly staff very good continental breakfast , clean bathroom and very cozy feeling at home ,l' ll certainly can't wait to come back",Alexandria
Fouad Hotel,3.5,EGP 453,"Family rooms,Room service,Breakfast in the room,Laundry service,Dry cleaning,24-hour front desk,Shared lounge / TV area,Airport transportation,Restaurant,Free High Speed Internet (WiFi),Free public parking nearby,","1 Digla St., Alramel Station, Corniche Road, Alexandria 00203 Egypt","See why so many travellers make Fouad Hotel their small hotel of choice when visiting Alexandria. Providing an ideal mix of value, comfort and convenience, it offers an array of amenities designed for travellers like you.The small hotel offers 24 hour front desk and room service, to make your visit even more pleasant. The property also features an on-site restaurant. Guests arriving by vehicle have access to free public parking available nearby.For those interested in checking out popular landmarks while visiting Alexandria, Fouad Hotel is located a short distance from Saint Mark's Coptic Orthodox Cathedral (0.3 mi) and Lighthouse of Alexandria (1.2 mi).If you like Asian restaurants, Fouad Hotel is conveniently located near L Passage, China House, and Bamboo Little Resto.There is no shortage of things to do in the area: explore popular art galleries such as Orouba Mall Alexandra and Gallery Alex Creation.We’re sure you’ll enjoy your stay at Fouad Hotel as you experience all of the things Alexandria has to offer.",Alexandria
Adham Compound Hotel,3.5,,"Wake-up service / alarm clock,Iron,Bath / shower,Refrigerator,Telephone,Seating area,Safe,Room service,Housekeeping,Air conditioning,Ironing service,Laundry service,24-hour front desk,Shared lounge / TV area,Non-smoking hotel,Convenience store,Baggage storage,Massage,Spa,Meeting rooms,Shuttle bus service,Table tennis,Darts,Billiards,Restaurant,Sauna,Outdoor pool,Wifi,Airport transportation,Children Activities (Kid / Family Friendly),Tennis court,Squash,Bar / lounge,Fitness Centre with Gym / Workout Room,Pool,Free High Speed Internet (WiFi),","Km 1.5 Borg El-Arab Hwy King Marriout, Alexandria 21599 Egypt","The hotel was nice , cozy , but needs lots of renovation. Furniture, rugs and chairs need to be renewed. The pool was very good and the food in the restaurant was really  tasty . Unfortunately the playing area had lots of ants and my kids were afraid to play there. The whole experience was good ,thank you.",Alexandria
Alexandria Mediterranean Suites,4.0,"EGP 2,952","Family rooms,Non-smoking rooms,Refrigerator,Kitchenette,Safe,Room service,Air conditioning,Allergy-free room,Shoeshine,Ironing service,Laundry service,Dry cleaning,Private check-in / check-out,Express check-in / check-out,24-hour front desk,ATM on site,Non-smoking hotel,Newspaper,Currency exchange,Concierge,Baggage storage,Car hire,Shuttle bus service,Vending machine,Paid wifi,Massage,Meeting rooms,Business Centre with Internet Access,Airport transportation,Bicycle rental,Breakfast in the room,Wifi,Paid private parking nearby,","6 Neamat Allah St. Corniche Road, Alexandria 21599 Egypt",Hq,Alexandria
Zafero Studios and Apartments - Families Only,4.5,EGP 846,,,حقيقي من انضف واحسن الاماكن من حيث النضافه والذوق في التعامل والامان وهنكررها كتير تاني ومتميز جدا بنسبه لموقعه ف هو حواليه كل المطاعم والخدمات وكل الخدمات ال في الاستوديو في منتهي الروعه والنضافه❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Alexandria
Agamy Palace Hotel,5.0,"EGP 1,003",,"Al Bittash Beach, Alexandria 21599 Egypt","If you are looking for an authentic 5* Moroccan hotel with good Moroccan food, excellent customer service and a wide range of activities including a spa, bar and restaurants this is the place. Really enjoyed our stay. Very child friendly but also quite and peaceful. Will be booking again.",Alexandria
Kings Ranch,4.5,,"Non-smoking rooms,Minibar,Room service,Air conditioning,Spa,Restaurant,Indoor pool,Wifi,Airport transportation,Kids club,Children Activities (Kid / Family Friendly),Bar / lounge,Fitness Centre with Gym / Workout Room,Pool,Free High Speed Internet (WiFi),Free parking,","Borg Al Arab High way, Alexandria 21599 Egypt",A great experience  Such an amazing stuff and service Love the place and the stuff were super friendly and helpful The heated pool was superb  food was super clean and delicious  Amazing view from the rooms  ,Alexandria
TOLIP Family Club Borg El Arab Hotel,3.5,"EGP 1,459","Smoking rooms available,Family rooms,Suites,Non-smoking rooms,Pool view,Hair dryer,Complimentary toiletries,Flatscreen TV,Electric kettle,Wake-up service / alarm clock,Private bathrooms,Clothes rack,Bottled water,Telephone,Safe,Room service,Private balcony,Housekeeping,Fireplace,Dining area,Air purifier,Bath / shower,Extra long beds,Cable / satellite TV,Coffee / tea maker,Desk,Air conditioning,Soundproof rooms,Blackout curtains,Ironing service,Washing machine,Laundry service,Dry cleaning,Clothes dryer,24-hour front desk,24-hour check-in,Umbrella,First aid kit,Butler service,ATM on site,Sun umbrellas,Sun terrace,Sun loungers / beach chairs,Shops,Outdoor furniture,Non-smoking hotel,Gift shop,Currency exchange,Concierge,Baggage storage,Steam room,Neck massage,Massage,Hot spring bath,Head massage,Hand massage,Hammam,Full body massage,Foot massage,Foot bath,Facial treatments,Couples massage,Body wrap,Spa,Photo copier / fax In business centre,Meeting rooms,Banquet room,Conference facilities,Business Centre with Internet Access,Car hire,Airport transportation,Kids pool,Kids club,Children Activities (Kid / Family Friendly),Indoor play area for children,Video game console,Table tennis,Evening entertainment,Entertainment staff,Aerobics offsite,Poolside bar,Snack bar,Outdoor dining area,Kids' meals,Kid-friendly buffet,Complimentary welcome drink,Complimentary tea,Breakfast available,Restaurant,Coffee shop,Bar / lounge,Sauna,Personal trainer,Fitness classes,Fitness / spa changing rooms,Yoga room,Outdoor pool,Indoor pool,Pool with view,Pool / beach towels,Hot bath,Wifi,Valet parking,Children's playground,Aerobics,Game room,Free breakfast,Fitness Centre with Gym / Workout Room,Pool,Free High Speed Internet (WiFi),Free parking,","Borg El Arab Stadium, Alexandria 21599 Egypt","TOLIP Borg El Arab is a sports and Eco Hotel that boosts 90 rooms & suites elegantly appointed with breath-taking view of the green landscape and feature all modern amenities with privileges , and have a direct view to main stadium of Borg El Arab , and the two training yards .",Alexandria
Royal NJ Hotel,4.5,"EGP 2,062","Family rooms,Wake-up service / alarm clock,Clothes rack,Complimentary toiletries,Bath / shower,Telephone,Seating area,Safe,Housekeeping,Fireplace,Soundproof rooms,Laundry service,24-hour front desk,Non-smoking hotel,Outdoor pool,Hot bath,Car park,Baggage storage,Meeting rooms,Airport transportation,Children Activities (Kid / Family Friendly),Restaurant,Pool,Paid wifi,Free parking,","Central Zone Block 5 No. 1 Borg El Arab New City, Alexandria 21599 Egypt",Very good transit hotel for people from Libya using Borj Al Arab airport to travel especially if you book hotel room with transport from and to airport.  هوتيل ممتاز للمسافرين من و الى ليبيا عن طريق مطار برج العرب فهذا الهوتيل هو الاقرب للمطار و خدمته جيده جداً بالذات اذا حجزت الغرفة مع خدمة التوصيل من و الى المطار. الفندق فيه نت لمتابعة حركة الطيران حتى تتأكد من موعد الطيارة قبل الذهاب للمطار,Alexandria
Egypt Hotel,3.5,,"Air conditioning,Laundry service,Children Activities (Kid / Family Friendly),","1 Degla St., Alexandria 21599 Egypt","I stayed here with a tour group.  Rooms not very clean, bathroom dirty, awful beds , hard pillows and so much noise from the street that I had 4 hours of sleep.  A noisy tram line is in the street beside the hotel.  Great view but no sleep.  I would not stay here again. ",Alexandria
Gleem Luxury Apartments,4.5,"EGP 3,031",,"366 El-Gaish Road, Alexandria 21619 Egypt",There are no words to explain how disgusted we were there. Be carefull the owner is a despicable person checking bed sheets to see if they were dirty and he send 2 ladies to check the appartament to see if we steal something making us feeling like criminals..they he asked 100 euros because the bed sheet was a bit stained with henna tattoo. We had to Wash in front of him the sheet because we didnt want to pay callin us dirty people. The place is horrible the building super dirty with a tacky taste. Never again very noisy place.,Alexandria
Philip House Hotel,3.0,,"Safe,Room service,Laundry service,Car hire,Shuttle bus service,Dry cleaning,24-hour front desk,Currency exchange,Baggage storage,Airport transportation,Restaurant,Free High Speed Internet (WiFi),Parking,","1 Ibn Bassam St. Raml Station, Alexandria 21599 Egypt","Philip House Hotel is an excellent choice for travellers visiting Alexandria, offering a budget friendly environment alongside many helpful amenities designed to enhance your stay.Close to some of Alexandria's most popular landmarks, such as Saint Mark's Coptic Orthodox Cathedral (0.3 mi) and Lighthouse of Alexandria (1.3 mi), Philip House Hotel is a great destination for tourists.Philip House Hotel features 24 hour front desk, room service, and baggage storage, to help make your stay more enjoyable. The property also boasts an on-site restaurant. If you are driving to Philip House Hotel, parking is available.Alexandria has plenty of cafes. So when you’re here, be sure to check out popular spots like Delices, Brazilian Coffee, and Roastery coffee, which are serving up some great dishes.Best of all, Philip House Hotel makes it easy to experience some great Alexandria attractions like Montazah Palace Gardens, which is a popular park.Enjoy your stay in Alexandria!",Alexandria
Mandara Armed Forces Apartments,3.5,"EGP 1,784","Bath / shower,Kitchenware,Refrigerator,Kitchenette,Clothes rack,Seating area,Fireplace,Air conditioning,","818 El Geish Road, El Mandara, Alexandria Egypt",Good for value of money Sea view No pool Suitable for families Suitable for friends Not suitable for honeymooners No air condition Medium Furniture Clean rooms Clean kitchen Friendly staff Two elevators ,Alexandria
Hotel Delta,3.0,"EGP 1,106","Family rooms,Refrigerator,Room service,Air conditioning,Ironing service,Laundry service,Dry cleaning,Newspaper,Car hire,Shuttle bus service,Breakfast in the room,Restaurant,Wifi,24-hour front desk,Currency exchange,Baggage storage,Meeting rooms,Airport transportation,Children Activities (Kid / Family Friendly),Bar / lounge,Free High Speed Internet (WiFi),","14 Champollion Street, Alexandria 21599 Egypt","Welcome to Hotel Delta, your Alexandria “home away from home.” Hotel Delta aims to make your visit as relaxing and enjoyable as possible, which is why so many guests continue to come back year after year.Given the close proximity of popular landmarks, such as Fort Qaitbey (1.4 mi) and Lighthouse of Alexandria (1.5 mi), guests of Hotel Delta can easily experience some of Alexandria's most well known attractions.You’ll enjoy relaxing rooms that offer a refrigerator and air conditioning, and you can stay connected during your stay as Hotel Delta offers guests free wifi.The hotel features 24 hour front desk, room service, and newspaper. Plus, Hotel Delta offers an on-site restaurant, providing a pleasant respite from your busy day.While visiting Alexandria, you may want to try some falafel at one of the nearby restaurants, such as Gad.Alexandria is also known for some great art galleries, including Orouba Mall Alexandra and Gallery Alex Creation, which are not too far from Hotel Delta.Hotel Delta puts the best of Alexandria at your fingertips, making your stay both relaxing and enjoyable.",Alexandria
Misr Hotel,3.5,EGP 757,,"21 Amin Fekry, Al Mesallah Sharq, Qesm Al Attarin, Alexandria 21599 Egypt","Even if the staff is very helpful, friendly and polite the building should not even have a habitability permit because of the terrible conditions. The hotel is located on 9th floor of an unsafe building. There are 3 elevators but just 1 is working, the door of the elevator is missing and the roof is a dump -so you could see the wall just passing by. Many floors of the building are abandoned and are also a dump. Since the elevator is not safe, we took the stairs and the stairs have a mountain of garbage and a deposit of old furniture and construction leftovers. The building is not safe neither from the structural point of view nor sanitary.",Alexandria
Asafra Hotel Apartments,3.0,"EGP 1,702","Family rooms,Bath / shower,Kitchenware,Refrigerator,Kitchenette,Seating area,Laundry service,Dry cleaning,24-hour front desk,Beach,","El Geish Road, Alexandria 21599 Egypt","المميزات :المكان مجهز و نظيف و هو عباره عن شقق و ليس غرف ومكانه كويس لكن بعيد شويه عن اماكن المحلات للي بيحب الشراء و الريسبشن ناس محترمه و متعاونه العيوب : الناس اللي شغالين غير الريسبشن بيسوءوا سمعة المكان و ف يوم واحد حصل موقفين منهم  اولا اول ما روحنا كنا عايزين نغير الشقه بواحده تانيه ف واحد من العاملين قالنا لا ده كل الشقق ساكنه و. مفيش ولا مكان فاضي غير ده و بعد ما نزلت الرسبشن غيرنا الشقه بسهوله و في اماكن متاحه و كل حاجه تمام ، ""الكدب وحش "" قول معرفش احسن. تاني موقف بعتنا نجيب ديلفري من مطعم ف المفروض واحد من العاملين بياخد الحاجه من الدليفري و يوصلها لينا و بيوصل الفلوس للدليفري بعد كده لان ممنوع حد من برا يدخل المكان .... ادينا ١٠ جنيه باشيش يوصلها تحت للديليفري راح واخد منهم ٥ جنيه ليه و ادا ٥ جنيه بس لبتاع الديلفري من نفسو كده مع اننا موصيينو ان ال١٠ كلها للديلفري لاننا كنا لسه مديين لعامل الفندق باشيش لما طلعنا الشقق اول ما جينا... وهو طبعا كان فاكرنا مش هنعرف لاكن احنا كنا قايلين للديلفري اننا هنبعتلك ١٠ زياده بقشيش ،، فطبعا كلمنا ف التلفون قالنا ان عامل الفندق مدانيش غير ٥ بس…",Alexandria
26th of July Hotel & Apartments,2.5,"EGP 2,348","Family rooms,Bath / shower,Refrigerator,Clothes rack,Room service,Housekeeping,Private beach,Air conditioning,Ironing service,Laundry service,Dry cleaning,Massage,Breakfast in the room,24-hour front desk,Convenience store,Chapel / shrine,Spa,Children Activities (Kid / Family Friendly),Beach,Restaurant,Fitness Centre with Gym / Workout Room,","409 El-Gaish Rd & Abdel El-Hamid El-Deeb Street, Alexandria 21599 Egypt","See why so many travellers make 26th of July Hotel & Apartments their lodge of choice when visiting Alexandria. Providing an ideal mix of value, comfort and convenience, it offers a budget friendly setting with an array of amenities designed for travellers like you.Given the close proximity of popular landmarks, such as Stanley Bridge (1.4 mi) and Mustafa Kamel Necropolis (1.7 mi), guests of 26th of July Hotel & Apartments can easily experience some of Alexandria's most well known attractions.Rooms at 26th of July Hotel & Apartments provide air conditioning and a refrigerator.In addition, while staying at 26th of July Hotel & Apartments guests have access to 24 hour front desk, room service, and a convenience store. You can also enjoy a fitness center and an on-site restaurant.While visiting Alexandria, you may want to try some shrimp at one of the nearby restaurants, such as Balbaa Village or Hosny.Best of all, 26th of July Hotel & Apartments makes it easy to experience many great Alexandria attractions like Bibliotheca Alexandrina and The Fine Arts Museum, which are some popular art museums.At 26th of July Hotel & Apartments, your comfort and satisfaction come first, and they look forward to welcoming you to Alexandria.",Alexandria
Abeer Hotel Alexandria,2.5,"EGP 1,159",,"21 Hasan El Sheikh Street Above Nassar Cafe Al Mansheya, Alexandria 21599 Egypt","This hotel is an amazing location situated between the library and the citadel which creates some amazing views of the port and out to sea. The hotel itself is less than basic, the room did not have a piece of furniture that was not broken or damaged.  The bathroom had no toilet roll or hose facilities as this was broken. The bath plug was stuck in, shower was impossible without soaking the whole room.  The staff were non existent so don't try and ask them anything. When we arrived the door was locked and it took 20mins of screaming to get someone to let us in.",Alexandria
Sea Star Hotel,2.5,EGP 535,"Family rooms,Whirlpool bathtub,Refrigerator,Wake-up service / alarm clock,Clothes rack,Telephone,Seating area,Air conditioning,Laundry service,Baggage storage,Business Centre with Internet Access,Children Activities (Kid / Family Friendly),Restaurant,Wifi,","24 Amin Fikri St., Raml Station, Alexandria 21599 Egypt","Everyone needs a place to lay their weary head. For travellers visiting Alexandria, Sea Star Hotel is an excellent choice for rest and rejuvenation. Well-known for its family-friendly environment and proximity to great restaurants and attractions, Sea Star Hotel makes it easy to enjoy the best of Alexandria.Guest rooms offer air conditioning, a refrigerator, and a whirlpool bathtub, and Sea Star Hotel makes getting online easy as internet access is available.In addition, guests can enjoy an on-site restaurant during their visit.Given the close proximity of popular landmarks, such as Saint Mark's Coptic Orthodox Cathedral (0.3 mi) and Corniche (1.2 mi), guests of Sea Star Hotel can easily experience some of Alexandria's most well known attractions.While visiting Alexandria, you may want to try some shrimp at one of the nearby restaurants, such as White and Blue Restaurant, Fish Market, or Kadoura Restaurant.During your visit, be sure to check out popular attractions like Bibliotheca Alexandrina (0.6 mi), Alexandria National Museum (0.7 mi), and Fort Qaitbey (1.2 mi), which are all within walking distance of the small hotel.Sea Star Hotel is sure to make your visit to Alexandria one worth remembering.",Alexandria
Royal Crown Hotel,1.5,EGP 555,"Laundry service,Children Activities (Kid / Family Friendly),Restaurant,","159 Kornich Road, Alexandria 21599 Egypt","I visited two years and found extremely unclean and could not stay more than one sleepless night and left early in the morning. I saw it again this year and realized nothing changed.. I just wanted to make sure I was not harsh in my previous review, but still awful..",Alexandria
Louran Residence,1.0,,"Family rooms,Kitchenware,Refrigerator,Kitchenette,Wake-up service / alarm clock,Clothes rack,Sofa,Seating area,Room service,Housekeeping,Ironing service,Laundry service,Dry cleaning,Non-smoking hotel,Chapel / shrine,Car hire,Pets Allowed ( Dog / Pet Friendly ),Children Activities (Kid / Family Friendly),Breakfast in the room,Free High Speed Internet (WiFi),","3 Galal Zahran Street Off Shaarawy Avenue Louran, Alexandria 21599 Egypt",فعلا المكان سى جدا جدا ولا يوجد به اى اهتمام بالنظافه قمت بحجز شقه غرفتان لى انا واسرار لكن يبدو أنها لم يتم تغيير الملايات نهائيا والالحفه لا تغسل ولا تنظف كان بها رائحه كريهه حتى الشقه نظافتها متوسطه  المراتب سيئه هى والمخدات  فقط موقعه مميز  لاانصح بالاقامه به نهائيا,Alexandria
Hotel Acropole,2.5,EGP 523,"Family rooms,Complimentary toiletries,Bath / shower,24-hour front desk,Restaurant,Free public parking nearby,","1 Gamal el deen Yassin, Alexandria 21599 Egypt","We sum it up in one word, wonderful; we had an unforgettable experience on the Trek Inca Jungle Trail to Machu Picchu. Our guide very professional, his name Marco Antonio, the accommodations very tidy and clean, although it was basic, delicious food with Peruvian flavour, we enjoyed the thermal baths, hot springs of Cocalmayo, in the region of Machupicchu Sanctuary. Wonderful, Amazing !!!  What a work of architecture of the Inca culture, that is for eternity. Thanks to all the staff of Reserv  Cusco.",Alexandria
Downtown Sea View Suites,1.0,"EGP 1,035",,"10 Al Bostani Manshia, Alexandria 21599 Egypt","I booked 5 days at this hotel from 20/01/2022 through booking.com, unfortunately, I was admitted to hospital in Australia from 15/Jan- 31 Jan 2022, with first 2 days in ICU. On 17 Jan, I messaged Nada to let her know that I won't make it as I am admitted to hospital.  3 airlines and 3 hotels in Dubai, Istanbul, and Valencia refunded my full money with one giving me 30% off on my next booking, but this hotel refused to refund or even put my money as a credit. Despite hospital certificate, all communications with booking.com did not work with these owners, when I contacted Nada directly, she referred me back to booking.com and Booking.com is saying the hotel refused to refund. How do you feel about gaining money from the misfortunes of others?",Alexandria
Glim View,1.0,,,"Ismail Al Habrok, Alexandria 203 Egypt","Booked this apartment through a popular booking site .Apartment advertised as 3 bedrooms which we needed for 5 adults.On arrival was absolutely horrified at the dirty reception area and the overwhelming smell of cats urine. Was taken to our apt on the 15th floor to find only 2 bedrooms, an absolutely filthy kitchen with no electric kettle or enough cups, crockery or cutlery. No towels or sheets and pillowcases were provided - luckily we were equipped with our own sleeping bags and towels as we were doing a camel trek in Morocco. This apartment needs to be taken off all booking sites as it is the most appalling apartment have ever stayed in",Alexandria
New Capri Hotel,3.5,,"Refrigerator,Private balcony,Air conditioning,Beach,Restaurant,Internet,Free internet,",,Hotel is 3 floors in a building and its entrance the same as building entrance.   1. First day on a side view room it was bad and toilet is not clean. 2. We transferred to a sea view room it was clean and good view for the sea. 3. Toilet in the reception is not clean at all. 4. staff are polite and good listeners.,Alexandria
El Karnak Hotel,3.5,,,"91 26th of July Rd. Azarita, Alexandria 21599 Egypt",Muy buen hotel. La ubicación muy cómoda todo está cerca. Muy buena vista al mar Mediterráneo muy limpio.  Ideal para familias grandes y viajeros y muy buena iluminación. El personal muy amable y limpios,Alexandria
Tolip Alexandria Villas And Apartments,5.0,"EGP 2,284",,,قررنا نختم اجازتنا في اسكندريه واخترنا فندق صن رايز وبصراحه كان مسك الختام من حيث معامله الاستف و المطعم و نظافه الشاطيء وحمام السباحه  جميل جدا تيم الانيميشن في روح جميله علي البحر ونشاط وحيويه  شكرا صن رايز,Alexandria
Dovil Hotel,3.5,,,"274 El Guish Rd. Stanly, Alexandria 21599 Egypt","Хочу выразить огромную благодарность всем работникам этого замечательного отеля! Всем девочкам и мальчикам в анимации! Вы просто зажигалки с отличным чувством юмора и ,несмотря ни на что , позитивным настроением!Жаль, что по вынужденным семейным обстоятельствам ушла Катя( просто клад для моего ребёнка) Поклон вам всем!!!!                                            Отдельная благодарность менеджерам ресторана Сан-Мишель:Виктории и Елене! ( мы их знаем уже несколько лет) за их терпение и понимание.                  Благодарность Официантам Евгению и Алексею за их обаяние и выносливость нас привередливых и всем всегда недовольных😊, за их улыбки и просто за обаяние  ! Они все молодцы!!!! Такие кадры надо холить и поощрять!         Повар и его шедевры притягивают, 😋отдельное ему «БЛАГОДАРИМ»!!! Хочется всегда вернуться и попробовать его вкусняшки!👍😊Девочки с уборкой номеров - отлично, спасибо им за их нелегкий труд! Отдельное спасибо мальчикам Павлу и Курти в СПА! Их волшебные руки творят чудеса! Извините, кого не упомянула, но вы все молодцы!!! Ваш гость Светлана! В этом году жили в 4105!👍…",Alexandria
Ramsis Hotel,3.5,,"Refrigerator,Safe,Room service,Air conditioning,Laundry service,Dry cleaning,24-hour front desk,Newspaper,Currency exchange,Baggage storage,Restaurant,Wifi,Business Centre with Internet Access,Airport transportation,Children Activities (Kid / Family Friendly),Babysitting,Beach,Bar / lounge,Free High Speed Internet (WiFi),Paid private parking on-site,","236 El Kornish Road, Azarita, FL5, Alexandria 21599 Egypt","Since 1951 Ramsis Hotel is one of the famous hotels in alexandria combining between modernity & nobility of our beloved Alexandria .The Hotel is situated in the downtown of Alexandria with unique full sea view .The Hotel is Three stars, deluxe, sea view & modern hotel that provides all the services you need. The hotel is accommodated with very comfortable and well-furnished 30 rooms and 2 suites & 5 Hotel appartments",Alexandria
Jeddah Hotel,3.5,,"Family rooms,Wake-up service / alarm clock,Iron,Telephone,Seating area,Safe,Complimentary toiletries,Bath / shower,Interconnected rooms available,Housekeeping,Fireplace,Air conditioning,Bathrobes,Soundproof rooms,24-hour front desk,Non-smoking hotel,Baggage storage,Children Activities (Kid / Family Friendly),Restaurant,Free High Speed Internet (WiFi),Paid public parking on-site,","137 El Gueish St, Alexandria 21599 Egypt","Finding an ideal budget friendly small hotel in Alexandria does not have to be difficult. Welcome to Jeddah Hotel, a nice option for travellers like you.Guest rooms offer amenities such as air conditioning, a fireplace, and a seating area, and guests can go online with free wifi offered by the small hotel.Jeddah Hotel features 24 hour front desk and baggage storage, to help make your stay more enjoyable. The property also boasts an on-site restaurant. If you are driving to Jeddah Hotel, there is paid public parking available on-site.Nearby landmarks such as Stanley Bridge (1.4 mi) and Bibliotheca Alexandrina (1.6 mi) make Jeddah Hotel a great place to stay when visiting Alexandria.If you like falafel, Jeddah Hotel is conveniently located near Gad, which is known for serving up this local favourite.Plus, during your trip, don’t forget to check out some of the popular history museums, such as Alexandria National Museum, El Kobba El Samaweya, and Eliahu Hanady Synagogue.Jeddah Hotel puts the best of Alexandria at your fingertips, making your stay both relaxing and enjoyable.",Alexandria
Palma Inn Resort Montazah Palace,3.5,,"Family rooms,Room service,Fireplace,Air conditioning,Laundry service,Concierge,Baggage storage,Spa,Car hire,Airport transportation,Restaurant,Children Activities (Kid / Family Friendly),Bicycle rental,Beach,Free breakfast,Sauna,Outdoor pool,Free High Speed Internet (WiFi),Free parking,","Palma Inn (Ghazal compound) - Qasr Montazah Garden, Alexandria 21599 Egypt","Due to a conference in Alexandria we were unable to book other hotels and thought this one would be good. Price is very high for what you get. Room was noisy, with drilling and construction ongoing inside the hotel at 1am. Breakfast only starts at 9am so it’s useless for business travellers, although breakfast box was offered, we preferred not to take it. Room is very basic. Only plus point was cleanliness which is why the rating is poor rather than terrible. ",Alexandria
Nile Excelsior Hotel,3.5,,"Smoking rooms available,Non-smoking rooms,Refrigerator,Room service,Air conditioning,Laundry service,Non-smoking hotel,Restaurant,","16 Borsa Kadema St Manshyia, Alexandria 21599 Egypt",Private bath – Telephone - Tv Sat-Sound System - Air condition - Laundry services - Room service – Restaurant - Coffe Shop.,Alexandria
