hotel Names,Review
https://www.tripadvisor.in/Hotel_Review-g294201-d817571-Reviews-Holiday_Inn_Cairo_Citystars_an_IHG_Hotel-Cairo_Cairo_Governorate.html,"I stayed in holiday inn for two nights and it was a wanderfull  stay , starting from security department , bill man , reception team ( mahmoud , belal, fady , michel, ) and house keeping team , thanks for great stay"
https://www.tripadvisor.in/Hotel_Review-g294201-d817571-Reviews-Holiday_Inn_Cairo_Citystars_an_IHG_Hotel-Cairo_Cairo_Governorate.html,I stayed at holiday inn city stars and our family enjoyed very much the hotel have a door to city stats shopping center the breakfast was amazing the hotel stuff was professional specially Akram & Riad from Concierge and mina from front desk hope to see you again
https://www.tripadvisor.in/Hotel_Review-g294201-d817571-Reviews-Holiday_Inn_Cairo_Citystars_an_IHG_Hotel-Cairo_Cairo_Governorate.html,Great hotel.. great location.. next to citystar mall. Many selections of restaurants and dinning areas. I thank Mina for a great welcome and he understood our situation and allowed us for a late check out. Thank you Mina for your great service. Will come again for sure. 
https://www.tripadvisor.in/Hotel_Review-g294201-d817571-Reviews-Holiday_Inn_Cairo_Citystars_an_IHG_Hotel-Cairo_Cairo_Governorate.html,Thx mr Mostafa HANY and mr michel thay are very helpful and so kind I want to thank all of the team for front desk for his hospitality they gives me very good room with nice view 😂❤️ Thanks all ………..
https://www.tripadvisor.in/Hotel_Review-g294201-d817571-Reviews-Holiday_Inn_Cairo_Citystars_an_IHG_Hotel-Cairo_Cairo_Governorate.html,"had so much fun with my friends as i enjoyed the stay at star corner cafe, they offer bbq and band which was so nice the mall located next to. the hotel which was so nice for us to buy some gifts to. our family"
https://www.tripadvisor.in/Hotel_Review-g294201-d817571-Reviews-Holiday_Inn_Cairo_Citystars_an_IHG_Hotel-Cairo_Cairo_Governorate.html,"Last nice i enjoyed my stay at holidayinn citystars as it was a cozy ,friendly and nice stay, also i attended the party of the halloween at simply neon club and it was perfect and well organizied special thanks to maysa in the reception team"
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,"It was a family trip , stayed only one night here but the service was great  Location- around 2 km from Ramses station and near to metro around 600 m , great place for shopping freaks right down the hotel and restaurants all nearby, fruits and vegetables market in eyesight distance. Hotel located in the 6 th floor of an old building. Small lift available . Outside of building is old but , after you enter hotel lobby , it looks 3 star with good ambiance   We had a very warm welcome from the reception lady and was given rooms with in no time, I can say this is my fastest check in till now.kudos to reception lady in the morning. She was very helpful all through the stay and knows good English   Rooms are very spacious and the lobby is good with aquariums, study place , looks like home. Soap and shampoo provided. Has mini fridge and balcony.   Breakfast is served in a small dining area , but kept neat and clean . Limited breakfast ( not buffet) but sufficient and good.  Water not provided ( nowhere in Egypt you will be given free water) need to buy outside  Overall recommend to all travelers if you want to explore city  in budget, if you don’t want pyramids view hotels…"
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,It was an amazing stay and experience. Staff was friendly. Rooms were nice and spacious.  Especially : Zidan and Zanaty.  Food was awesome and the staying overall was enjoyable. And the place is in the heart of cairo. So it's very close to everything you might need.
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,"Cairo Paradise Hotel is one of the best hotels i have stayed during my travels. It’s so near the beautiful Cairo landmarks, easily accessible to transportations, best Egyptian food courts, the best staff headed by Hotel owner and manager Mr. Amr. They made my hotel stay one of my most memorable trips in my life. The tours they arranged for me where excellent (Giza pyramids, Old Cairo, Alexandria and with the current pandemic situations they provided PCR test convenience and right on time results). The prices were all reasonable for a budget minded traveler like me. The most important thing too was time-management to see everything according to my plans. Mr. Amr and his tour staff provided excellent timings to see the best that Egyptian tours available. Everything was done impeccably! Please pass these comments with 5 stars rating out of 5. SIMPLY THE BEST.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,Very good location Very good staff  Very good price Everything was good thank you so kuch for miss marwa it was very nice accomodation tge best hotel in Downtown  Rooms very nice and big and with good view Thanks for breakfast and Everything
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,"Perfect location, clean rooms & very friendly staff specially Mrs marwa.. Very reasonable Price..  Highly recommended.. Big room and comfort space you feel like home It will not be the last time Thank you"
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,"Great Location , Helpful staff , Tasty breakfast , Excellent WI FI ,The most important thing is that they are caring so much for Covid-19 restrictions to make all guests safe during their stay at the hotel ."
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,One of the worst hotel i have visited very old and dusty reception its written 5 stars hotel but it doesnt deserve even one star  I have been charged for one night but i didnt stay on it  Not recommended
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,"I really recommend this place for many reasons: 1. It's close to Egyptian Museum and central places.  2. It's clean. 3. staff is very friendly and open, helps with lots of recommendations 4. Very safe for being lonely girl in a new country,  highly recommended) and they are always interested in feedback to ensure future good quality . You just can't do wrong booking the (Cairo Paradise Hotel). Thanks guys!"
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,"Awful. Dirty. Also don't book a tour through the manager Amr. Tour guide will rush you through everything in order to take you to shops to get commissions and then dump you at the pyramids, leave you there for only one hour on your own so that you can't see much. And after ruining the pyramid experience will at the end will ask for a tip."
https://www.tripadvisor.in/Hotel_Review-g294201-d2413606-Reviews-Cairo_Paradise_Hotel-Cairo_Cairo_Governorate.html,The service is so good the staff is so helpful I like this place and i will come again at the next vacation About the location it's so nice everything is around and so close. The rooms was so clean. Breakfast was fresh and tasty. Wifi was fast and around the entire hotel. They offered an amazing tours at avery good prices. The value for money was ok regarding to thier services and facilities. Thank you for the nice time i spent at Cairo Paradise Hotel and i really recommend it for all solo girls as it is safe and secure. 
https://www.tripadvisor.in/Hotel_Review-g294201-d15518244-Reviews-Oasis_Hotel-Cairo_Cairo_Governorate.html," Unbearable! A shame!! The place is an abandoned building...it looks like a project. It is totally dirty. We are a party of four, but when we arrived, we were given a room with three beds. They told us that the following day they would give us a room for four. That never happened! Then, when we got into the room, we discovered that there was hot water but the shower didn't work. There was neither toilet paper nor soap and just one towel four us all. A hairdryer? Impossible!! Two days after our arrival, we had a plumber working in our room for more than an hour till he could fix the shower. We didn't have WIFI in the room, only in the common areas. It seems that it is a building where people rent rooms permanently as we never met other tourists. The worst of all was that men were all day smoking in the common areas. The supposed ""hotel"" is on the 5th floor, but to use the lift you need someone from there to activate it with a card, so we had to go up and down the stairs a great many times. We went to Luxor for two days, and when we came back, we were given the same room, but this time there was no hot water. Please NEVER EVER RESERVE THIS NASTY PLACE!!…"
https://www.tripadvisor.in/Hotel_Review-g294201-d15518244-Reviews-Oasis_Hotel-Cairo_Cairo_Governorate.html,"We stayed there for 2 nights after coming back from Aswan the Jan 3rd , our first hostel last December was not good value , so decided to change when we come back to Cairo . the room was clean and comfortable , breakfast was simple but fair enough and always ready on time , WIFI strong signal with high speed connection Free . they gave us a key to use elevator all the time , highly recommended ."
https://www.tripadvisor.in/Hotel_Review-g294201-d15518244-Reviews-Oasis_Hotel-Cairo_Cairo_Governorate.html,"this hotel is a nice one to use in down town , very close to mussem & the nile . staff are helpful and speaks English they helped giving directions and advices for food and transport around the city I will stay here again ."
https://www.tripadvisor.in/Hotel_Review-g294201-d15518244-Reviews-Oasis_Hotel-Cairo_Cairo_Governorate.html,it's the only one you have to  engineering you will happ please are great pleasure peopleare great too i advice all too see. it's home from home i will come again and again i do have the happy of my life time with them every one did he's bast to make me happy 
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,"The hotel has a good location, Egyptian museum is a stone's throw and many eating outlets and market is at walkable distance. The staff is very supportive and helpful. Breakfast with the view of nile and morning Cairo is very good. Rooms are clean, linen clean but ac in our room was working but in a bad condition,very old. The hotel also arranges Cairo tours mainly by Mr Ahmad Faris but if one takes your from hotel please bargain prices and first let the person know which places they would cover with entry fees. Sometimes they will say with entry but when you go they tell that some entries not covered under tour. If you take Alexandria tour must go inside Alexandria library because the tour permits visit to library from outside but one should definitely go inside this huge library and insist that the tour covers it's entry. Our guides for Cairo and Alexandria tour were not upto the level . We did tours through city view hotel. Rest about the hotel is all good.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,"Price is reasonable for what you get. If you stay 3 nights or more, you get a free ride from the airport which is nice. Location is great. near Tahrir square. 5th floor with a nice view from the diner balcony.  Room is simple and clean. It has a small refrigerator. We had a dripping A/C but it worked well. The shower was broken and patched but it was clean, had hot water and flow was ok. Breakfast is simple – boiled egg, falafel, few vegetables, bread and jam/butter/honey and coffee/tea. We booked a driver to Saqqara, Dahshur and Giza pyramids. Driver was on time, very friendly, English speaking, and guided us through the different places. Wifi signal was stable and work well. Hani at the reception is nice and helpful."
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,"i stayed in this hotel a few years ago during a trip to egypt and i felt quite well in this hotel. I start by saying that the view from the room was wonderful with a view of the egyptian museum and tharir square, the breakfast was quite abundant and above all from this hotel you could go on excursions"
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,"Perfect stay, even though building is old the room was clean and tidy with very friendly staff. Location is good in Tahrir where most of the attraction is very close. They serve a good Egyptian breakfast."
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,"Very sweet hotel, in the heart of cairo exceptional view of Egyptian museum, very friendly staff doing their best, breakfast is good,  very clean rooms, you can walk down town , I enjoyed my stay with great value for money. "
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,"We stayed as a family of 4 at this hotel in a room over the extreme noise of car honking all night long.  The room and furnishings were dated, the bathroom floor leaked water daily, the hot water ran out after 2 showers. The tap had 2 positions, over the sink and barely over the sink and shampoo was not enough for 4, given in small packets. The safe didn’t work so taping the batteries in became the answer by the staff, who although kind, really haven’t fixed any of the problems mentioned in reviews on this or other booking sites. Nonetheless, the taped batteries fell out and we had to call staff again.  The air conditioner was filthy and the window above the lower window didn’t close so all the noise came in. Breakfast was a measly smorgasbord of bread, boiled eggs and tea or coffee, the same daily.  Pickup from the airport is free if staying more than 2 nights. The no seatbelt dirty car will not necessarily fit all your luggage, we struggled with 4 suitcases. Return journey is US$15 again in a non seatbelt, not hotel run car. We were very disappointed with this hotel and would not recommend it.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,I had one night stay in this hotel in September 2019. The room was a little bit too small for two persons. Air conditioning was good and the single bed was a little bit too narrow judging from North American or European standard. Food was acceptable but the city noise was a bit disturbing at night.
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,This is a very nice budget hotel. It is a little noisy because it is in front of ther Egyptian museum but this was not a problem for us because we were exhausted from walking all day. The proximity to the museum and all of the streets in the area have shopping kept us moving all day. The staff were vey nice and breakfast was very good. For the price it was worth it. Thanks
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,"Stayed there for 3Nights. Location of the hotel is unbeatable, esp at the price. You can enjoy breakfast or dinner overlooking National Museum & Nile view at a distance....Mr Marco ,the Manager was all help ,long before we landed in Egypt. He organised all the personalised tours..with exclusive guide..Food ,tho not of wide range, was good enough..& the elderly Chef was always obliging...Airport pick up was free; drop off, @USD15 was also ok...Overall, had a very pleasant experience of Cairo sojourn, with City View as base."
https://www.tripadvisor.in/Hotel_Review-g294201-d1194224-Reviews-City_View_Hotel-Cairo_Cairo_Governorate.html,"If you want to experience Cairo from the comfort of being located in central down town at the foot of the historic Egyptian museum & Tahrir square; to gain quick access to all the nearby attractions like Khan el-Khalili bazaar, then you've found the right place!!!.City View rooms have balcony views which will take your breath away! The staff here is the best in Egypt, they will stop at nothing to make your stay in Cario unforgettable!!! Whether its helping with your tour arrangements or even being served up authentic Egyptian cuisine by chef Mohammed one of the best chef's in Cario;the stars are the limit when it comes to making your stay a memorable experience, you will never forget and one that will have you return many times over.Thank you City View we love you guys & can't wait to come back!!!    Rana from Chicago, Illinois U.S.A.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html," We  were guests at the Flamenco Cairo from May 11 through May 22 and it was a wonderful repeat experience as was our previous stay back in July 2021.  We especially commend the Hotel staff for their warmth and professionalism as follows  Mr. Ahmad at the front desk..always accommodating, pleasant and eager to help as much as possible  Mr. Ali, Mr. Khalid, and Mr. Mamdouh of the Front Service..always helpful, always professional,  cheerful  Mr. Abdul Gawad, restaurant Manager and his staff whom we enjoy seeing as cheerful and eager to please..these are some of them.....  Mr. Amgad , Mr Basam, Mr Waleed...only too few to mention as they all do their best   The security staff at the hotel entrance was always welcoming and helpful  As for your amazing housekeeping staff , they immediately responded to any snags we found after checking in...these issues were attended to immediately   Mrs. Zainab, Mr Waly(hope this is his correct name)  We would also like to make mention of a previous housekeeping staff member, Mrs.Reda, who last year gave us a good reason to come back for our first of many stays at the Flameco.   There is always more to add to the above but not enough pages to add...we enjoyed our stay.  Very sincerely,   Haytham and Mary Naga    …"
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html,"I had a few rooms over various days in sept 2022 during a tour I did of Egypt and this was starting base.   Located in Zamalek Cairo, this hotel is ok situated, about 1hr or so from airport.   Local area is good for restaurants, banks, pharmacies, and grocery store.   The foyer is not bad.  There is a restaurant on top floor, they have decent food, but very slow service.   The bar at ground level is dodgy, I ordered beer paid and the barman kept an extra 100LE.  I was adamant I paid correct amount and was expecting my money back, he denied I gave extra.  After he pulled money out of his pocket it was determined he owed me the 100LE, will not go there again.     The first room I had was a twin bed street facing.  Ok room, working AC, and bathroom ok.  Very noisy from street as no seals on windows, lots of honking.   Another room later, was river facing, and more upscale, but had smell of smoke.   All in all I had ok sleep, via putting in ear plugs. Elevators are tiny.   Breakfast is on mezz level, they have buffet and ok service.  Does trick to get going for day.     This place is not luxury, but is average, not bad for starting out in Cairo.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html,"I had the privilege of staying in this homely and welcoming hotel for an extended period of time (2+ months).  Classic interior, huge & clean rooms and cozy bar at ground floor. Amazing views to the Nile. It misses a gym, but there are a couple of choices walking distance. It's a legendary place with tons of day and night leisure destinations nearby.  In short, it’s a great hotel, in a great location with excellent value for money.  PS. Don’t miss out on the breakfast."
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html,Hotel is very rusty and suffocating. It is near the Nile River but located very noisy place. You can hardly open your window. Air Conditioner was extremly noisy you can sleep. Two other guests with us also said this. The brealfast is poor and tasteless. I have to say that staff was nice and helpful. Keep away from this hotel.
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html,Stayed for five days in August. Conveniently located on Zamalek. Bar and restaurant areas are welcoming. Excellent views from the top floor. Staff were all very helpful. Highly recommend the chicken burger!
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html,"We stayed here for a 24 hour stop over in Cairo to visit the pyramids.   I cannot fault the hotel in anyway, our stay was perfect. Staff were welcoming and helpful. We arrived way before check in at 11:30 and they had a room already ready for us which was perfect and allowed us to freshen up before visiting the pyramids.   The room itself was smart, bed comfy and bathroom was good size with a bath.   Hotel location is also great situated in a safe/good neighbourhood so your stay should be trouble free.   We didn’t get a chance to check out the bar or restaurant but good to know these are available."
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html,"We stopped here for one night and I honestly can’t fault it.  - Room was ready when we arrived at 11am - Room was very clean , modern for Egypt, great space, has everything you could need - WIFI worked great for Egypt and was free  - Staff were friendly  - Great location. Very safe  - Easy check in and out"
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html,"I stayed for four nights ,it was a wonderful place everything was perfect starting from person who help me to get luggage and reception staff who mad check in through house keeping and staff in restaurant in breakfast all staff are very friendly and helpful,room were clean and breakfast buffet was very nice , really I enjoyed my stay so much and will make it again . I thank all staff who made my stay smooth and lovely,Thanks so much❤️❤️❤️"
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html,Very nice hotel in the center  of Cairo .Good location for exploring Cairo and Giza pyramids .Rooms good size and very clean .Good breakfast  included. There is restaurant on 10th with good food and gorges view of Cairo.
https://www.tripadvisor.in/Hotel_Review-g294201-d301551-Reviews-Golden_Tulip_Flamenco_Hotel_Flamenco_Cairo-Cairo_Cairo_Governorate.html,I visited the hotel for a couple of night's in a business trips booker room with side nile view   Surprised by the standard newly renovated one   Recommended rally form City center business trips   Please check also the restaurant 10th floor with fantastic view
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,"I am sharing my experience so any future guests will be aware when booking at Tolip Golden Plaza. I stayed twice in less than a month, and the same issues were never fixed, and more rising issues justify the decline in their rating score. They are far from hospitality, lack experience, have low self-esteem at the front desk personnel, and have bad management. I stayed on 10/27/22 in room#10 by the pool. The reservation was made over the phone, we got there a little after 11 pm the check-in with the front desk guy named Ahmed was the longest check-in I have ever experienced. As I was at the front desk for the longest time guests who checked in before me were all coming to the front desk to address their issue with their room key card that wasn’t working some of them were very frustrated about going back and forth to the front desk for 2 or 3 times. Finally, he checked me in after almost 50 mins and warned me that my room key card might not work because they were having an issue with the key card programming machine and no IT person on duty in the morning it should be fixed but to let them know if I had any issues with it. Unfortunately walked to the pool area and got to my room and the key card didn’t work had to walk back and they kept me waiting for another 15 mins till Ahmed and another guy walked with me back to my room and kept trying the spare which also gave them hard time and after a while, it opened and they told us that most likely you will have the same issue if you leave again tonight and come back so they advise us to use the sliding doors for the balcony to exit and when we come back. The sliding doors weren’t even locking so anyone really can walk into your room. The bed closer to the closet was sliding on the room floor tile because the bed legs weren’t locking. The balcony is overseeing the pool area but the room door is overseeing the tennis court which they allow guests to use late after midnight and it gets pretty loud. The next morning went to sit on the balcony and found the plastic chairs have sticky stains on them and lots of ants. Called room service 4 times to get someone to iron my shirt because no iron in the room. Forgot sweatpants (Nautica navy blue) in the bathroom and when called they said they will check and get back to me no one did. I am a strong believer in second chances so I want to give them the benefit of the doubt I booked again on 11/18/22, I tried to book it over the phone but they said no rooms were available but online is showing that you do have availability so they asked me to book online on a 3rd party website. I originally booked a single room but later my dad decided to join me on the trip so I called them to change to a double room they said I can only do that when I check in but I was afraid they will be sold out so I asked the guy on the phone to put a note on my reservation to transfer to a double room which he said he did and told me it will $20 extra. I went to check in and it was the same front desk guy Ahmed from before. He asked us to be seated for 5 mins till he finishes the group check-in, we waited for 30 mins, and he also started helping other people who just came so I got up and got in the line too. The line wasn’t moving at all and another front desk was available so I asked him to check me in, his name was Omar he couldn’t locate my reservation I showed him the confirmation he called someone else who wasn’t wearing the same uniform looks like he already finished his shift. He wasn’t too happy he went to the back office and Omar asked me again to be seated for 5 mins I replied I already sat down for 30 mins and I have my dad who is 76 years old and I need to get him to the room, he told me I promise it will be 5 mins. Then he called me in and said that we don’t have any double rooms and that my booking was for a single room. I had to explain to him that I spoke to someone on the phone to upgrade and they suppose to be left a note on the account so he said let me see what I can do, then he was trying to use the staple but it was out and he said “what an awful night” in his language (heya Leila Zarka) kept going back and forth for a staple then sat down the paper on the counter went to the back office again then came back saying it’s my lucky night we found you a double room. It was room 737, asked me for the $20 gave him the card, but the credit card terminal is out then asked if I have cash. He unplugged it and plugged it back in and it worked. I asked to have 3 key cards since we are 2 in the room and he said only 1. Finally checked in, five mins being in the room phone is ringing Nourhan from guest relations asked if everything was okay and I addressed the inconvenience of a lengthy check-in time that goes for almost an hr that I never experienced anywhere else, she said she will let the manager know and went out an hour later with my dad when we came back we noticed the bed closer to the window is caved in so I let my dad sleep on the other bed. I woke up at 4 am to use the bathroom and my back is sore from the metal springs in the mattress I had to fold my bedspread in 4 to make up enough layers to fill in the mattress bow. The next morning I left the key on the counter at the front desk and walked away but the guy was trying to ask me to wait while finishing another guest, I told him I don’t need a receipt. This place isn’t as good as it used to be and is managed by a bunch of inexperienced people who knew nothing about the hospitality business.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,We stayed 4 nights during a tour in Egypt and the hotel didn't disappoint us. The twin room was very comfortable and spacious with a view over the city.   The breakfast buffet was AMAZING! A huge spread. Loved the fava bean porridge and accompaniments and falafel!    There is a huge shopping mall 10min walk from the hotel.  I can highly recommend this hotel to anyone who wishes to have a comfortable stay in Cairo.    
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,Really one of the worst hotel I stayed in all over the world especially the front desk staff… quality of food and restaurant Om service is absolutely low. I wouldn’t advise anyone to stay in such low level hotel. On top of that it doesn’t worth such value for 5 stars hotel
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,"amazing service, and great cleaning in a short amount of time . and very kind hearted people and if i ever came to Egypt again i would for sure come back to this hotel . and a . special thanks for iman"
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,Nice hotel allocation food was good and reception team was very helpful and have good attitude i will repate my accommodation again soon we will come back again and recommended for all my friends thanks tolip
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,Customer service is not as expected at all . Room is clean.  A call for slipper responded in 2 hours.   The receptionist was very polite but nothing is professional  “””@@@@@@@ am still staying for another 4 rooms will keep reporting good and bad in a way to enhance it
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,"My family of six children, ny wife and myself arrived for the first time in Egypt and were looking forward to a pleasant stay at the five star hotel- Tolip golden plaza hotel  On our arrival we were told that we did not have a booking which was untrue and then we were told that our booking was for one room and not three . We got that sorted out ,which took some time , and they found our booking but then we found out that the rooms were all smoking  rooms. This was despite making sure we requested  three NON SMOKING rooms on our o line booking. On entering the rooms,  two of them were absolutely  disgusting . The stench of cigarette smoke was foul and overpowering  and my daughter, who suffers from allergies and has sensitive skin, was finding it hard to cope. We are not unreasonable and one room was adequate so we left our sons in there. When we spoke to the reception,  we were told that they would find us other rooms.  We said as long as two rooms were on the same floor that was fine so our daughters could be with us. They told us that that two rooms on the same floor were available. They gave us only one room .   My wife and myself took that upper floor and my daughters were waiting in the smoking room as we had been told they would be moved imminently.   They sat in their travelling clothes without relaxing waiting with their suitcases.   I then went down to sort it out.  At reception i was met with hostile and unhelpful staff members who avoided eye contact with me . Again i was assured someone was going to come and the new room was being prepared.  We were assured that it would be ready promptly within the hour .   An hour passed with nobody dealing with our issue. On phoning down to reception and asking again we were told five minutes and that passed too.   We phoned again and kept on hold until they said someone was coming.   Someone from housekeeping did indeed come then and took my daughters to a room which was ANOTHER smoking room and not only that but was the room that my wife and I had vacated!    Another call to reception and we were told someone was dealing with it and to be patient .  Another hour passed and then another Finally i fell asleep  with my wife and daughters still waiting for a room.   Imagine how tired we all were and how exhasted .   Finally at around 2 in the morning my wife had had enough and went down to reception almost in tears, fatigued and angry. There- one member who had just come on shift  finally gave her a clean non smoking room  but on another floor -with assurances that the following day we would be given another room hopefully on our floor once people had checked out.   Imagine our  surprise when we did not get that room and no one even asked us about it!  We gave up at that point and couldn’t wait to leave the place.   Three rooms on three different floors. I wasn’t able to keep an eye on my young children and my daughters . It is totally unacceptable and so unbecoming to a hotel that boasts five stars.   Cleaning staff and housekeeping were more friendly and helpful than front desk. They were the rudest and most unhelpful people I could have hoped to meet and for staff who were supposed to deal with clients in the hospitality business they were totally unsuited to their profession. I never want to go to that hotel again - the experience was terrible and gave such  a bad impression of Egypt. As a frequent flyer I have been around the world and it is not an exaggeration to say that this hotels front desk staff was the worst I have experienced in any of the countries I have been in terms of attitude and behaviour . Perhaps some retraining in the art of hospitality might be in order .…"
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,Thank you for reception team the hotel very close from Citystars and the front office staff was very friendly all my clients will stay on Tolip golden plaza really it’s nice hotel thanks to Moustafa at reception
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,The place is difficult to reach. The entrance is obscure.  The reception is chaotic. Personnel are evasive and generally unhelpful. The staff are just too stiff! Toilets are sub-optimal regarding cleanliness. The meeting room and the parking are OK. The price is not cheap either.  Generally would not recommend except as a last resort. 
https://www.tripadvisor.in/Hotel_Review-g294201-d12901747-Reviews-Tolip_Golden_Plaza_Hotel-Cairo_Cairo_Governorate.html,"Booked 2 rooms through Agoda for 3 adults and 1 child of 14y. At check in, we were told that the booking was for only 1 double and 1 single and that I had to pay for the child. We were not agreeable and contacted Agoda which sorted it out. Breakfast was good and filling. There are lots of restaurants nearby to eat. We didn't use any of the facilities."
https://www.tripadvisor.in/Hotel_Review-g294201-d301697-Reviews-Hilton_Cairo_Zamalek_Residences-Cairo_Cairo_Governorate.html,"We stayed at this hotel for 5 nights as part of a tour.  The hotel lobby, coffee shop, outdoor pool and location were great. The morning buffet breakfast was excellent and the staff friendly and helpful.  However, the rooms are extremely old and dated. Additionally, they have not been maintained. On the first night, water from the bathroom above our room leaked and flooded our bathroom. The room balcony which had a fantastic view of the Nile was unusable as it hadn't been maintained and dirty.  I would still stay at this hotel due to the location, amenities and staff."
